epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,2.074888403871285,0.3773191094619666,0.2932437374773154,1.881518495948188,0.46153846153846156,0.3784385010681984
2,1.538108442179126,0.5514842300556586,0.4754300987728359,1.7039152294687951,0.5557963163596966,0.43884802517693894
3,1.3812040992924366,0.587430426716141,0.51927353882328,1.6338086983235403,0.5720476706392199,0.4773709414238438
4,1.2902791057756526,0.610621521335807,0.5425977090230875,1.5891505605092158,0.5503791982665223,0.4654361385469248
5,1.2454249728367368,0.6145640074211502,0.5524970363024035,1.6045250830645164,0.5644637053087758,0.4650269228261456
6,1.2093605353792434,0.6157235621521335,0.5516493459818473,1.596172748898375,0.5579631635969664,0.4770298915501527
